Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
229,3063,3063.000,480,3660,6050,6517,8615,11069,13557,17591,33752
230,3326,3326.000,463,3334,5540,6012,7994,10250,12694,16617,27481
231,3284,3284.000,440,3230,5295,6079,8187,10593,13377,17938,37716
232,3312,3312.000,486,3260,5260,6041,8094,10341,13374,17426,34718
233,3066,3066.000,480,3272,5513,6520,8625,12098,15264,20444,48709
234,3127,3127.000,456,3215,5186,6402,8621,11603,14806,20649,44032
235,3026,3026.000,481,3259,5739,6604,8862,11957,14883,20420,39582
236,3069,3069.000,491,3213,5664,6516,8898,11544,14490,20151,33155
237,3155,3155.000,451,3076,5268,6326,8599,11434,14761,20255,30738
238,3545,3545.000,465,2857,4854,5663,7697,10070,13021,17443,22248
239,3628,3628.000,477,2798,4733,5490,7570,9579,12167,16249,20373
240,3645,3645.000,465,2767,4711,5484,7560,9743,11886,16085,21298
241,3747,3747.000,450,2688,4292,5335,7417,9388,11469,16272,22880
242,3644,3644.000,457,2765,4633,5491,7582,9806,11825,16529,21334
243,3643,3643.000,470,2774,4635,5508,7614,9745,12152,16572,22801
244,3478,3478.000,487,2830,4896,5730,7841,10281,13095,17245,25346
245,3317,3317.000,500,2767,4713,6030,7932,10310,12902,18802,84812
246,3595,3595.000,477,2673,4588,5555,7771,10124,12667,16875,21637
247,3595,3595.000,455,2712,4660,5560,7765,10004,12833,16894,24185
248,3745,3745.000,466,2614,4278,5344,7374,9848,12130,17107,23667
249,3747,3747.000,429,2623,4524,5335,7403,9468,11425,16305,21329
250,3798,3798.000,463,2577,4268,5262,7382,9586,11533,16171,21474
251,3712,3712.000,478,2661,4443,5380,7514,9588,11614,16892,21270
252,3573,3573.000,481,2751,4578,5605,7822,9983,12628,17039,23076
253,3527,3527.000,471,2673,4860,5669,7883,10011,13027,17440,23983
254,3677,3677.000,479,2634,4583,5430,7557,9754,11961,16727,21070
255,3906,3906.000,417,2543,4138,5125,7188,9170,11045,16126,21902
256,3774,3774.000,465,2626,4427,5295,7420,9420,11073,16534,20288
257,3724,3724.000,476,2680,4371,5381,7514,9659,11356,16771,23643
258,3777,3777.000,488,2592,4485,5288,7395,9321,11320,16354,20348
259,3703,3703.000,471,2556,4619,5395,7508,9648,12074,17116,22612
260,3973,3973.000,452,2508,4059,5030,7149,8929,10527,15467,20527
261,3664,3664.000,479,2671,4678,5459,7660,9753,11813,16621,20361
262,3655,3655.000,482,2644,4417,5459,7638,9779,11986,16962,23434
263,3752,3752.000,460,2596,4363,5344,7372,9544,11864,16769,22003
264,3814,3814.000,483,2541,4159,5238,7318,9355,11499,16874,24007
265,3829,3829.000,474,2537,4251,5213,7323,9287,11355,16488,22294
266,3680,3680.000,475,2662,4428,5443,7567,9682,12156,17050,25227
267,3815,3815.000,468,2558,4210,5240,7358,9343,11299,16235,22664
268,3868,3868.000,441,2510,4107,5178,7239,9301,11566,16885,21731
269,3935,3935.000,480,2470,4100,5076,7203,9247,10842,15886,20989
270,4008,4008.000,459,2446,3900,4982,7031,8986,11071,15879,19840
271,3845,3845.000,473,2528,4290,5205,7252,9304,11529,16069,21134
272,3956,3956.000,447,2473,3999,5045,7104,9033,10836,15840,23413
273,3996,3996.000,464,2463,4055,5005,7036,8935,10580,15491,20361
274,3846,3846.000,464,2485,4179,5198,7279,9370,11618,16242,21745
275,3959,3959.000,476,2442,4102,5052,7079,8993,11105,16200,21483
276,3987,3987.000,425,2474,4016,5014,7015,9048,10727,16388,19688
277,4065,4065.000,458,2440,3868,4920,6941,8924,10406,15691,19678
278,4044,4044.000,434,2392,4031,4947,6969,8850,10579,15440,18958
279,4005,4005.000,459,2438,4260,4991,6969,8834,10621,15387,19412
280,3948,3948.000,448,2430,4174,5059,6921,8830,11104,16261,39710
281,3970,3970.000,448,2428,4057,5036,7012,9011,11159,15552,19906
282,3914,3914.000,458,2500,4302,5111,7122,9056,11216,15543,19499
283,3935,3935.000,458,2472,4137,5078,7193,8943,11443,15978,23182
284,3898,3898.000,483,2432,4146,5126,7091,9167,12080,16585,32033
285,4087,4087.000,472,2422,3901,4897,6939,8703,10339,15266,18704
286,3930,3930.000,446,2486,4036,5086,7199,9259,11276,15698,21404
287,3699,3699.000,494,2582,4407,5406,7624,9743,11608,17513,22411
288,3942,3942.000,450,2483,4164,5073,7139,8956,10723,15498,19892
289,4027,4027.000,459,2426,4064,4965,6969,8899,10960,15647,20488
290,3996,3996.000,464,2402,4176,5007,7079,8870,10809,15378,20716
291,3923,3923.000,465,2434,4268,5085,7143,9003,11401,15684,20542
292,4057,4057.000,478,2378,4019,4933,6923,8872,10975,15233,20869
293,3940,3940.000,447,2441,4175,5080,7135,9160,11209,16163,22606
294,4072,4072.000,464,2377,3857,4914,6889,8796,10693,15752,20276
295,4079,4079.000,449,2365,4130,4892,6842,8740,10494,15428,19989
296,3915,3915.000,455,2417,4318,5109,7126,9185,11664,15707,18735
297,3958,3958.000,471,2474,4125,5049,7083,9062,10601,16264,21191
298,3776,3776.000,459,2486,4234,5299,7279,9578,13173,18078,22020
299,3793,3793.000,452,2489,4115,5264,7274,9535,13452,17644,22874
300,3792,3792.000,469,2514,4256,5276,7314,9532,12567,16795,23889
301,3585,3585.000,447,2511,4175,5582,7536,10906,14573,19443,26296
302,3805,3805.000,470,2491,4247,5257,7333,9462,12647,17168,24781
303,3999,3999.000,472,2426,4062,4992,6993,8909,10761,15655,28900
304,3753,3753.000,461,2451,4032,5327,7215,8964,11709,16897,75420
305,3944,3944.000,472,2451,4280,5075,7093,9009,10954,15799,21007
306,4103,4103.000,448,2432,3882,4864,6825,8642,10223,15041,26444
307,4005,4005.000,450,2424,3968,5001,7060,8943,10942,15686,20662
308,3887,3887.000,431,2456,4393,5134,7246,9138,11180,16195,20892
309,4080,4080.000,441,2344,3993,4898,6948,8843,10932,15545,20730
310,3827,3827.000,455,2469,4398,5229,7224,9145,11831,16504,34962
311,3973,3973.000,462,2459,4169,5036,7104,8919,10439,16075,20487
312,4010,4010.000,457,2475,4007,4984,7085,8855,10453,15255,28867
313,3908,3908.000,472,2512,4163,5113,7213,9118,10998,15820,21710
314,3844,3844.000,462,2472,4285,5206,7283,9350,11562,16341,25014
315,3951,3951.000,462,2424,4101,5068,7077,9048,11373,15981,35015
316,4144,4144.000,421,2323,3788,4818,6842,8739,10111,15365,20862
317,3937,3937.000,431,2484,4095,5076,7160,9014,11059,16252,31447
318,4045,4045.000,471,2437,3936,4942,6978,8813,10468,15535,28691
319,4016,4016.000,451,2410,4109,4977,6923,8929,11031,15562,29583
320,4035,4035.000,451,2398,4077,4954,6943,8849,10900,15634,33197
321,4069,4069.000,445,2383,3925,4923,6839,8827,11048,15608,31208
322,3992,3992.000,426,2448,4090,5002,6986,8940,10807,15894,19449
323,3917,3917.000,440,2486,4122,5100,7138,9157,11364,16582,21201
324,3769,3769.000,464,2509,4073,5311,7423,9760,12449,17043,32636
325,3951,3951.000,463,2436,4044,5061,7130,9090,11031,15832,31215
326,4076,4076.000,477,2401,3934,4895,6922,8724,10146,15067,25743
327,3983,3983.000,463,2425,4187,5027,7045,8954,10900,15693,28756
328,3984,3984.000,468,2407,4099,5016,7027,8873,10832,15520,35401
329,4054,4054.000,425,2380,3726,4927,6968,8948,10979,15305,31614
330,4093,4093.000,461,2379,3806,4887,6948,8806,10440,15383,25576
331,3944,3944.000,454,2459,4278,5077,7082,9106,11266,16018,28405
332,4012,4012.000,462,2461,4067,4970,6966,8878,10379,15285,21520
333,3927,3927.000,469,2427,4203,5098,7167,9102,11400,16091,40201
334,3963,3963.000,463,2488,4180,5045,7097,9102,10802,15549,30420
335,4153,4153.000,455,2366,3788,4813,6760,8699,10317,15849,30456
336,4014,4014.000,465,2434,4130,4979,7020,8870,10534,15602,24814
337,4060,4060.000,442,2427,4049,4934,6951,8787,10294,15290,18091
338,4025,4025.000,453,2383,3992,4955,7023,8903,10611,15731,29278
339,4046,4046.000,471,2376,4130,4941,6921,8820,10615,15583,25948
340,4075,4075.000,424,2377,3896,4912,6970,8734,10465,15426,26540
341,3803,3803.000,462,2440,4159,5259,7169,9236,11421,22803,40096
342,3901,3901.000,430,2419,4366,5119,7163,9019,11233,16189,25910
343,4033,4033.000,451,2452,4043,4967,6950,8889,10465,15651,29897
344,3929,3929.000,466,2468,4037,5075,7089,9122,11386,15869,31726
345,3965,3965.000,441,2421,4266,5049,7040,8906,11283,15887,32810
346,4046,4046.000,455,2378,4012,4947,6942,8833,10550,15742,33468
347,3938,3938.000,435,2452,4097,5073,7035,9110,11360,16119,30385
348,3972,3972.000,435,2398,4043,5032,7050,9106,11564,15860,21777
349,3853,3853.000,447,2446,4323,5186,7186,9155,12208,16407,31168
350,3965,3965.000,465,2429,4335,5048,7034,8974,10825,15328,31757
351,3909,3909.000,448,2531,4096,5118,7052,9054,11152,16418,42514
352,3616,3616.000,472,2699,4698,5524,7561,9663,11707,17863,43317
353,3540,3540.000,451,2579,4587,5651,7840,10914,13881,17493,31590
354,3611,3611.000,454,2574,4240,5535,7515,10180,14002,18621,36828
355,3829,3829.000,446,2514,4275,5217,7261,9317,11280,16960,33407
356,3847,3847.000,447,2515,4061,5196,7217,9497,12729,16357,21055
357,3804,3804.000,459,2460,4408,5252,7284,9558,12154,16927,24862
358,3951,3951.000,464,2414,4267,5064,7097,9007,11420,15330,25485
359,3988,3988.000,456,2451,4270,5010,6989,8879,10842,15287,20246
360,3955,3955.000,456,2425,4187,5060,7068,9012,11435,15805,19750
361,3950,3950.000,447,2468,4302,5063,7091,8810,10994,16171,20524
362,3929,3929.000,450,2476,4259,5084,7078,9077,11494,15966,19367
363,4031,4031.000,466,2415,4056,4963,6960,8820,10494,15746,20720
364,3995,3995.000,431,2426,4087,5009,7045,8935,10674,16231,21561
365,3794,3794.000,461,2637,4337,5262,7263,9385,11226,16487,25987
366,4002,4002.000,438,2407,3929,5001,7073,9128,11113,15799,20233
367,3956,3956.000,451,2466,4078,5059,7127,8934,10666,16458,20814
